               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 485,            0.024198,            0.016407,           0.0061799,             0.92257,             0.88918,             0.98688,             0.67559,            0.021134,            0.012357,           0.0014734,           0.0004168,           0.0004168,           0.0004168
                 486,            0.024244,            0.017025,           0.0048207,             0.94832,             0.88065,             0.98571,             0.63947,            0.022679,            0.012094,           0.0016257,            0.000397,            0.000397,            0.000397
                 487,             0.02403,            0.015311,           0.0044425,             0.93745,             0.87499,             0.98629,             0.63729,            0.022439,            0.012255,           0.0018436,           0.0003772,           0.0003772,           0.0003772
                 488,            0.022807,            0.017266,            0.005689,             0.93687,             0.85571,             0.97865,             0.62912,            0.022576,            0.012056,           0.0018092,           0.0003574,           0.0003574,           0.0003574
                 489,            0.024847,            0.019073,           0.0061112,             0.95346,             0.87165,             0.98416,             0.64018,            0.022577,            0.011798,           0.0016019,           0.0003376,           0.0003376,           0.0003376
                 490,             0.02486,            0.016958,           0.0052996,             0.95521,             0.89308,             0.98819,             0.67934,            0.020909,            0.011954,           0.0012395,           0.0003178,           0.0003178,           0.0003178
                 491,            0.024257,            0.016931,           0.0049528,             0.93708,             0.88258,             0.98454,             0.67615,            0.021198,            0.011794,           0.0014255,            0.000298,            0.000298,            0.000298
                 492,            0.025316,            0.019697,            0.006302,             0.93782,             0.87297,             0.98579,             0.66855,            0.021938,            0.012177,           0.0015562,           0.0002782,           0.0002782,           0.0002782
                 493,            0.026432,            0.018411,            0.007765,             0.92793,             0.89073,             0.98626,             0.67057,            0.021325,            0.012536,           0.0013539,           0.0002584,           0.0002584,           0.0002584
                 494,            0.024593,            0.016413,           0.0056969,             0.92868,             0.88412,             0.98479,             0.65034,            0.022204,            0.012722,            0.001444,           0.0002386,           0.0002386,           0.0002386
                 495,            0.023923,            0.017991,           0.0056479,             0.91879,             0.86099,             0.98434,             0.64492,            0.022946,            0.012903,           0.0016512,           0.0002188,           0.0002188,           0.0002188
                 496,            0.024422,            0.018271,           0.0064161,             0.90123,             0.87647,             0.98329,             0.63682,            0.023442,            0.013023,            0.001685,            0.000199,            0.000199,            0.000199
                 497,            0.024687,            0.018467,           0.0050941,             0.91297,             0.88172,             0.98348,             0.64416,            0.022823,            0.012791,           0.0015206,           0.0001792,           0.0001792,           0.0001792
                 498,            0.024783,            0.016599,           0.0062488,             0.92268,             0.90064,             0.98344,             0.67512,            0.020873,            0.012917,            0.001197,           0.0001594,           0.0001594,           0.0001594
                 499,            0.022675,            0.016303,           0.0056198,              0.9126,             0.88134,             0.98372,             0.67431,             0.02078,            0.013331,           0.0013255,           0.0001396,           0.0001396,           0.0001396
